age,gender,height_cm,weight_kg,bmi,fitness_level,goal,exercise,duration_min,intensity,sets,reps,heart_rate_avg,training_volume,effort_score,metabolic_proxy,hr_reserve_ratio,calories_burned,meal_plan
27,Male,171.4,80.4,27.37,Intermediate,Maintenance,Squats,36,High,3,8,167,24,108,2.871,0.865,462.0,mt_standard
36,Male,180.7,71.3,21.84,Beginner,Muscle Gain,Squats,35,Low,3,10,128,30,105,1.927,0.696,164.8,mg_beginner
43,Male,182.9,120.4,35.99,Intermediate,Muscle Gain,Dips,59,Medium,3,12,137,36,177,2.736,0.774,979.7,mg_intermediate
19,Male,177.8,79.4,25.12,Beginner,Muscle Gain,Squats,32,Low,4,7,136,28,128,3.97,0.677,219.4,mg_beginner
49,Male,188.0,92.8,26.26,Intermediate,Muscle Gain,Pull-ups,44,Medium,3,9,133,27,132,1.856,0.778,581.4,mg_intermediate
36,Female,167.8,118.3,42.01,Beginner,Muscle Gain,Dips,44,Low,5,8,128,40,220,3.197,0.696,471.2,mg_beginner
23,Male,175.3,63.5,20.66,Beginner,Fat Loss,Squats,29,Medium,3,17,153,51,87,2.646,0.777,182.0,fl_beginner
59,Female,167.1,104.6,37.46,Beginner,Maintenance,Plank,20,Low,4,15,116,60,80,1.743,0.72,82.5,mt_standard
42,Male,183.7,41.7,12.36,Advanced,Muscle Gain,Muscle-ups,59,High,3,12,154,36,177,0.97,0.865,563.8,mg_advanced
23,Male,166.6,78.4,28.25,Beginner,Muscle Gain,Dips,30,Low,4,10,134,40,120,3.267,0.68,183.9,mg_beginner
48,Male,186.9,97.3,27.85,Beginner,Maintenance,Squats,22,Medium,3,12,137,36,66,1.986,0.797,203.3,mt_standard
24,Female,153.1,40.0,17.07,Advanced,Fat Loss,Plank,50,High,4,19,168,76,200,1.6,0.857,216.9,fl_advanced
30,Male,170.4,86.3,29.72,Beginner,Fat Loss,Squats,24,Medium,5,13,148,65,120,2.784,0.779,238.7,fl_beginner
28,Female,166.9,82.6,29.65,Beginner,Muscle Gain,Push-ups,33,Medium,5,8,150,40,165,2.848,0.781,314.1,mg_beginner
27,Female,161.8,48.3,18.45,Beginner,Maintenance,Squats,24,Low,3,15,132,45,72,1.725,0.684,69.0,mt_standard
36,Female,160.0,89.5,34.96,Beginner,Fat Loss,Squats,35,Low,5,13,128,65,175,2.419,0.696,241.7,fl_beginner
21,Female,158.7,105.3,41.81,Beginner,Maintenance,Push-ups,29,Low,2,12,135,24,58,4.786,0.678,259.4,mt_standard
26,Male,177.3,106.9,34.01,Beginner,Maintenance,Plank,26,High,4,14,169,56,104,3.959,0.871,210.2,mt_standard
26,Female,166.5,58.0,20.92,Intermediate,Muscle Gain,Pull-ups,37,Medium,3,6,148,18,111,2.148,0.763,292.9,mg_intermediate
23,Male,182.2,58.0,17.47,Intermediate,Muscle Gain,Pull-ups,35,Medium,5,10,150,50,175,2.417,0.761,287.6,mg_intermediate
29,Male,165.1,104.6,38.37,Advanced,Fat Loss,Plank,47,High,4,12,164,48,188,3.487,0.859,521.6,fl_advanced
36,Female,174.7,70.4,23.07,Intermediate,Maintenance,Push-ups,28,Medium,4,13,142,52,112,1.903,0.772,267.8,mt_standard
33,Male,176.5,97.2,31.2,Advanced,Muscle Gain,Muscle-ups,45,Low,3,7,122,21,135,2.859,0.652,533.5,mg_advanced
17,Female,152.6,93.3,40.07,Intermediate,Muscle Gain,Pull-ups,47,Low,3,11,134,33,141,5.183,0.66,365.6,mg_intermediate
21,Male,183.2,101.0,30.09,Beginner,Muscle Gain,Squats,32,Medium,4,10,154,40,128,4.591,0.774,333.0,mg_beginner
18,Female,164.7,45.0,16.59,Intermediate,Maintenance,Squats,42,Medium,3,15,154,45,126,2.368,0.762,214.2,mt_standard
20,Male,183.0,119.1,35.56,Intermediate,Fat Loss,Dips,51,Low,5,18,132,90,255,5.671,0.66,562.1,fl_intermediate
35,Female,157.8,87.1,34.98,Beginner,Maintenance,Squats,28,High,4,12,162,48,112,2.419,0.876,328.9,mt_standard
18,Male,179.5,111.1,34.48,Advanced,Muscle Gain,L-sit,46,Medium,5,10,151,50,230,5.847,0.748,575.8,mg_advanced
29,Female,160.1,65.3,25.48,Advanced,Maintenance,Pull-ups,54,Medium,2,15,144,30,108,2.177,0.754,528.8,mt_standard
41,Female,157.7,73.1,29.39,Beginner,Muscle Gain,Squats,40,Low,3,11,125,33,120,1.74,0.698,177.7,mg_beginner
40,Female,168.2,68.8,24.32,Beginner,Muscle Gain,Push-ups,25,Medium,5,6,142,30,125,1.678,0.789,213.2,mg_beginner
31,Male,175.4,59.6,19.37,Intermediate,Fat Loss,Squats,32,Low,4,18,127,72,128,1.863,0.672,163.8,fl_intermediate
46,Male,175.6,115.5,37.46,Beginner,Muscle Gain,Dips,31,Low,4,11,123,44,124,2.457,0.707,286.9,mg_beginner
34,Female,165.5,97.2,35.49,Beginner,Muscle Gain,Push-ups,38,Medium,4,11,146,44,152,2.777,0.785,423.3,mg_beginner
30,Male,169.0,122.1,42.75,Intermediate,Maintenance,Pull-ups,41,Medium,2,13,146,26,82,3.939,0.768,756.4,mt_standard
19,Female,158.0,89.6,35.89,Intermediate,Fat Loss,Pull-ups,45,Low,5,12,133,60,225,4.48,0.662,389.5,fl_intermediate
31,Female,165.3,74.5,27.27,Intermediate,Muscle Gain,Dips,44,Medium,3,8,145,24,132,2.328,0.767,436.3,mg_intermediate
30,Female,166.6,98.0,35.31,Beginner,Fat Loss,Push-ups,24,Low,5,14,131,70,120,3.161,0.689,186.0,fl_beginner
35,Male,182.2,74.0,22.29,Beginner,Maintenance,Plank,21,Low,2,9,128,18,42,2.056,0.692,62.1,mt_standard
32,Female,171.0,59.3,20.28,Beginner,Muscle Gain,Push-ups,35,Low,3,9,130,27,105,1.797,0.691,156.6,mg_beginner
37,Female,154.6,75.8,31.71,Beginner,Muscle Gain,Pull-ups,27,Low,3,12,127,36,81,1.995,0.694,140.6,mg_beginner
29,Male,165.0,76.5,28.1,Beginner,Fat Loss,Squats,20,Low,4,18,131,72,80,2.55,0.686,115.9,fl_beginner
22,Female,161.6,64.6,24.74,Advanced,Muscle Gain,Muscle-ups,77,High,5,7,170,35,385,2.809,0.859,1225.9,mg_advanced
39,Female,153.4,80.2,34.08,Beginner,Muscle Gain,Dips,29,Medium,3,9,142,27,87,2.005,0.785,238.6,mg_beginner
32,Female,165.4,75.9,27.74,Intermediate,Fat Loss,Push-ups,37,Medium,3,13,144,39,111,2.3,0.766,402.2,fl_intermediate
22,Male,175.3,77.6,25.25,Beginner,Maintenance,Push-ups,28,Low,4,11,135,44,112,3.374,0.682,140.4,mt_standard
55,Female,158.8,72.7,28.83,Intermediate,Fat Loss,Push-ups,36,Low,5,17,115,85,180,1.298,0.697,263.9,fl_intermediate
31,Male,177.6,135.6,42.99,Intermediate,Muscle Gain,Dips,57,Medium,4,9,145,36,228,4.237,0.767,1110.7,mg_intermediate
49,Male,173.3,113.7,37.86,Beginner,Maintenance,Squats,25,Low,4,13,121,52,100,2.274,0.708,209.3,mt_standard
40,Male,188.4,101.1,28.48,Intermediate,Muscle Gain,Push-ups,48,High,3,12,157,36,144,2.466,0.872,982.5,mg_intermediate
21,Female,162.9,119.0,44.84,Beginner,Muscle Gain,Dips,40,Low,3,6,135,18,120,5.409,0.678,418.9,mg_beginner
34,Male,169.4,40.0,13.94,Intermediate,Fat Loss,Squats,33,Medium,3,19,143,57,99,1.143,0.769,151.5,fl_intermediate
29,Male,174.2,123.9,40.83,Beginner,Muscle Gain,Squats,39,High,3,6,167,18,117,4.13,0.874,637.7,mg_beginner
27,Male,175.1,95.7,31.21,Intermediate,Muscle Gain,Squats,44,Medium,5,9,148,45,220,3.418,0.767,538.8,mg_intermediate
26,Female,152.7,77.1,33.07,Beginner,Maintenance,Plank,27,High,3,15,169,45,81,2.856,0.871,153.3,mt_standard
37,Female,163.6,79.2,29.59,Advanced,Muscle Gain,Muscle-ups,60,Medium,5,6,139,30,300,2.084,0.76,956.2,mg_advanced
37,Female,157.9,83.7,33.57,Beginner,Muscle Gain,Push-ups,42,Medium,5,8,144,40,210,2.203,0.787,425.7,mg_beginner
18,Female,154.2,80.2,33.73,Beginner,Muscle Gain,Muscle-ups,30,Low,3,6,137,18,90,4.221,0.678,266.4,mg_beginner
18,Male,181.6,120.8,36.63,Beginner,Muscle Gain,Push-ups,43,Medium,3,9,156,27,129,6.358,0.772,494.3,mg_beginner
17,Female,171.4,82.8,28.18,Intermediate,Fat Loss,Squats,52,Low,4,14,134,56,208,4.6,0.66,367.7,fl_intermediate
24,Female,167.5,64.9,23.13,Beginner,Muscle Gain,Squats,33,Low,3,7,134,21,99,2.596,0.684,161.8,mg_beginner
24,Male,163.5,119.2,44.59,Intermediate,Fat Loss,Squats,53,Medium,5,13,150,65,265,4.768,0.765,740.3,fl_intermediate
29,Female,156.3,90.9,37.21,Beginner,Maintenance,Squats,28,High,4,9,167,36,112,3.03,0.874,362.0,mt_standard
21,Male,185.6,84.4,24.5,Intermediate,Maintenance,Push-ups,25,High,2,15,172,30,50,3.836,0.864,347.1,mt_standard
23,Male,177.6,99.4,31.51,Advanced,Muscle Gain,Muscle-ups,56,High,5,8,169,40,280,4.142,0.858,1659.1,mg_advanced
31,Male,151.4,78.6,34.29,Intermediate,Maintenance,Push-ups,30,Medium,4,15,145,60,120,2.456,0.767,324.0,mt_standard
25,Male,198.5,116.6,29.59,Beginner,Fat Loss,Plank,34,Medium,5,19,151,95,170,4.485,0.774,257.7,fl_beginner
50,Female,157.8,92.2,37.03,Beginner,Muscle Gain,Dips,37,Medium,3,12,135,36,111,1.808,0.794,299.8,mg_beginner
56,Female,159.9,63.2,24.72,Intermediate,Muscle Gain,Squats,37,High,3,9,144,27,111,1.109,0.878,350.5,mg_intermediate
24,Male,173.1,97.4,32.51,Intermediate,Fat Loss,Push-ups,42,Low,4,18,130,72,168,3.896,0.663,376.3,fl_intermediate
16,Male,173.0,72.9,24.36,Beginner,Muscle Gain,Dips,32,Medium,5,8,157,40,160,4.288,0.77,287.3,mg_beginner
20,Female,164.0,60.5,22.49,Intermediate,Muscle Gain,Squats,40,Medium,5,10,152,50,200,2.881,0.76,298.3,mg_intermediate
40,Female,169.6,83.8,29.13,Beginner,Muscle Gain,Dips,34,Medium,3,6,142,18,102,2.044,0.789,361.1,mg_beginner
49,Male,177.4,103.6,32.92,Advanced,Fat Loss,Pull-ups,68,Low,5,17,114,85,340,2.072,0.667,926.8,fl_advanced
38,Male,171.9,102.3,34.62,Intermediate,Fat Loss,Pull-ups,49,Medium,4,14,141,56,196,2.623,0.775,759.6,fl_intermediate
22,Male,173.3,105.3,35.06,Beginner,Fat Loss,Push-ups,21,Medium,3,19,153,57,63,4.578,0.773,239.8,fl_beginner
23,Male,170.2,101.4,35.0,Advanced,Muscle Gain,Handstand,74,Medium,4,8,148,32,296,4.225,0.751,849.7,mg_advanced
54,Female,148.0,51.1,23.33,Intermediate,Fat Loss,Squats,54,Medium,4,19,130,76,216,0.929,0.783,351.2,fl_intermediate
42,Male,173.4,99.8,33.19,Intermediate,Maintenance,Pull-ups,43,Medium,2,9,138,18,86,2.321,0.775,568.0,mt_standard
19,Male,189.3,56.1,15.66,Intermediate,Fat Loss,Push-ups,38,Low,5,14,133,70,190,2.805,0.662,214.8,fl_intermediate
35,Female,159.0,96.8,38.29,Beginner,Muscle Gain,Dips,28,Medium,4,6,145,24,112,2.689,0.784,354.6,mg_beginner
37,Male,174.7,109.8,35.98,Beginner,Muscle Gain,Dips,34,Medium,4,9,144,36,136,2.889,0.787,435.6,mg_beginner
17,Male,171.8,40.0,13.55,Beginner,Fat Loss,Squats,38,Medium,3,19,157,57,114,2.222,0.773,176.7,fl_beginner
58,Female,160.3,63.3,24.63,Intermediate,Muscle Gain,Dips,40,High,4,7,142,28,160,1.073,0.877,489.3,mg_intermediate
25,Male,171.3,62.4,21.27,Beginner,Fat Loss,Push-ups,29,Medium,4,20,151,80,116,2.4,0.774,215.2,fl_beginner
35,Female,157.7,61.2,24.61,Beginner,Muscle Gain,Push-ups,44,Low,4,12,128,48,176,1.7,0.692,214.3,mg_beginner
23,Male,174.5,93.8,30.8,Advanced,Muscle Gain,Handstand,56,Medium,3,11,148,33,168,3.908,0.751,771.5,mg_advanced
35,Male,161.7,69.9,26.73,Beginner,Muscle Gain,Dips,27,Medium,3,6,145,18,81,1.942,0.784,195.1,mg_beginner
44,Female,161.4,74.9,28.75,Beginner,Muscle Gain,Push-ups,36,High,4,6,155,24,144,1.664,0.881,402.6,mg_beginner
46,Female,168.8,69.9,24.53,Intermediate,Maintenance,Pull-ups,29,Medium,4,13,135,52,116,1.487,0.776,235.8,mt_standard
28,Male,170.3,96.1,33.14,Advanced,Muscle Gain,Handstand,77,High,5,11,165,55,385,3.314,0.859,1293.1,mg_advanced
29,Female,165.4,89.3,32.64,Intermediate,Fat Loss,Pull-ups,39,High,5,18,165,90,195,2.977,0.864,657.1,fl_intermediate
32,Male,176.5,124.1,39.84,Beginner,Fat Loss,Squats,22,Medium,3,17,147,51,66,3.761,0.782,285.2,fl_beginner
29,Female,161.6,52.7,20.18,Intermediate,Fat Loss,Pull-ups,33,High,4,19,165,76,132,1.757,0.864,309.5,fl_intermediate
37,Female,151.9,80.9,35.06,Beginner,Muscle Gain,Push-ups,33,Medium,4,7,144,28,132,2.129,0.787,267.0,mg_beginner
17,Male,175.1,86.2,28.11,Advanced,Muscle Gain,Handstand,60,High,3,7,174,21,180,4.789,0.857,789.6,mg_advanced
49,Male,187.0,92.0,26.31,Advanced,Maintenance,Handstand,42,High,2,15,148,30,84,1.84,0.865,600.6,mt_standard
42,Male,175.6,76.2,24.71,Beginner,Maintenance,Push-ups,33,Medium,2,13,140,26,66,1.772,0.787,276.2,mt_standard
45,Male,177.1,101.7,32.43,Beginner,Maintenance,Push-ups,20,Medium,4,12,138,48,80,2.211,0.789,233.6,mt_standard
27,Male,173.0,117.9,39.39,Intermediate,Fat Loss,Push-ups,40,High,5,12,167,60,200,4.211,0.865,927.7,fl_intermediate
27,Female,155.3,82.7,34.29,Beginner,Fat Loss,Push-ups,26,Medium,3,20,150,60,78,2.954,0.777,247.1,fl_beginner
23,Male,170.3,115.5,39.82,Advanced,Muscle Gain,Muscle-ups,46,High,4,10,169,40,184,4.812,0.858,1490.8,mg_advanced
32,Female,170.7,90.9,31.2,Advanced,Muscle Gain,Muscle-ups,71,Low,4,11,123,44,284,2.755,0.654,875.6,mg_advanced
22,Male,178.8,92.1,28.81,Beginner,Maintenance,Squats,20,Low,3,14,135,42,60,4.004,0.682,125.9,mt_standard
38,Male,173.2,77.8,25.93,Intermediate,Maintenance,Squats,33,Low,2,12,123,24,66,1.995,0.676,221.3,mt_standard
34,Male,172.3,106.9,36.01,Intermediate,Fat Loss,Push-ups,54,Medium,3,13,143,39,162,3.054,0.769,722.8,fl_intermediate
21,Female,157.2,47.1,19.06,Intermediate,Fat Loss,Squats,39,Medium,5,13,152,65,195,2.141,0.764,252.5,fl_intermediate
24,Female,161.7,88.9,34.0,Advanced,Maintenance,Handstand,30,Medium,2,14,147,28,60,3.556,0.75,314.3,mt_standard
23,Female,155.9,87.4,35.96,Beginner,Muscle Gain,Push-ups,30,Medium,5,11,153,55,150,3.642,0.777,326.1,mg_beginner
21,Male,176.2,131.5,42.36,Advanced,Maintenance,Handstand,52,High,2,8,170,16,104,5.977,0.854,1116.4,mt_standard
37,Female,150.8,60.0,26.38,Intermediate,Maintenance,Squats,37,Low,2,14,124,28,74,1.579,0.678,192.3,mt_standard
28,Female,162.9,59.6,22.46,Intermediate,Muscle Gain,Squats,55,Low,4,12,128,48,220,2.055,0.667,242.6,mg_intermediate
24,Female,166.6,93.1,33.54,Beginner,Muscle Gain,Push-ups,44,Low,5,12,134,60,220,3.724,0.684,341.5,mg_beginner
51,Female,158.0,79.7,31.93,Beginner,Fat Loss,Squats,23,Low,3,16,120,48,69,1.533,0.71,132.2,fl_beginner
26,Female,161.9,52.6,20.07,Beginner,Fat Loss,Push-ups,32,Low,3,14,133,42,96,1.948,0.686,112.2,fl_beginner
52,Male,174.9,112.2,36.68,Beginner,Muscle Gain,Dips,38,Medium,4,8,134,32,152,2.117,0.798,512.2,mg_beginner
20,Male,181.9,40.0,12.09,Intermediate,Maintenance,Pull-ups,44,High,2,9,173,18,88,1.905,0.865,341.5,mt_standard
35,Male,170.2,68.4,23.61,Beginner,Maintenance,Plank,22,High,4,9,162,36,88,1.9,0.876,115.7,mt_standard
34,Male,169.3,72.5,25.29,Beginner,Muscle Gain,Push-ups,40,Medium,3,8,146,24,120,2.071,0.785,324.8,mg_beginner
40,Female,159.5,85.0,33.41,Intermediate,Fat Loss,Pull-ups,31,Low,4,19,122,76,124,2.073,0.678,287.9,fl_intermediate
59,Female,160.8,105.4,40.76,Beginner,Muscle Gain,Dips,30,Medium,5,10,129,50,150,1.757,0.801,279.9,mg_beginner
58,Male,174.4,94.2,30.97,Intermediate,Muscle Gain,Pull-ups,53,High,5,7,142,35,265,1.597,0.877,989.0,mg_intermediate
39,Male,165.5,72.6,26.51,Intermediate,Fat Loss,Push-ups,41,Medium,4,15,140,60,164,1.815,0.773,354.4,fl_intermediate
17,Male,179.4,94.1,29.24,Beginner,Maintenance,Squats,30,Low,3,12,137,36,90,5.228,0.675,209.6,mt_standard
46,Female,168.7,84.0,29.52,Intermediate,Fat Loss,Pull-ups,42,Low,4,19,119,76,168,1.787,0.684,307.5,fl_intermediate
24,Male,186.2,87.1,25.12,Advanced,Muscle Gain,Muscle-ups,66,High,5,10,168,50,330,3.484,0.857,1608.9,mg_advanced
22,Female,165.6,88.4,32.24,Beginner,Muscle Gain,Push-ups,44,Low,4,12,135,48,176,3.843,0.682,316.2,mg_beginner
36,Female,155.0,86.4,35.96,Advanced,Maintenance,Handstand,47,Medium,3,12,139,36,141,2.335,0.755,480.3,mt_standard
20,Male,176.7,91.3,29.24,Intermediate,Fat Loss,Pull-ups,48,High,4,14,173,56,192,4.348,0.865,578.1,fl_intermediate
32,Male,172.5,132.7,44.6,Beginner,Fat Loss,Squats,35,Low,4,15,130,60,140,4.021,0.691,303.2,fl_beginner
49,Female,158.3,106.0,42.3,Intermediate,Fat Loss,Pull-ups,42,Low,4,16,118,64,168,2.12,0.69,383.5,fl_intermediate
37,Male,175.6,60.6,19.65,Beginner,Maintenance,Squats,31,Medium,4,11,144,44,124,1.595,0.787,188.5,mt_standard
37,Male,176.3,73.0,23.49,Intermediate,Muscle Gain,Pull-ups,46,Medium,3,6,141,18,138,1.921,0.77,401.7,mg_intermediate
16,Female,159.7,61.6,24.15,Beginner,Muscle Gain,Push-ups,44,Medium,3,7,157,21,132,3.624,0.77,344.0,mg_beginner
28,Male,174.0,82.0,27.08,Advanced,Muscle Gain,Handstand,45,Medium,3,8,145,24,135,2.828,0.755,415.3,mg_advanced
37,Male,173.0,113.6,37.96,Intermediate,Fat Loss,Pull-ups,36,High,3,16,159,48,108,2.989,0.869,656.0,fl_intermediate
38,Female,171.9,69.4,23.49,Beginner,Muscle Gain,Push-ups,28,Medium,4,7,143,28,112,1.779,0.786,208.6,mg_beginner
31,Female,154.2,80.5,33.86,Beginner,Fat Loss,Plank,24,Low,5,13,130,65,120,2.516,0.688,76.0,fl_beginner
20,Male,189.3,73.0,20.37,Beginner,Muscle Gain,Squats,44,Medium,5,10,155,50,220,3.476,0.775,389.8,mg_beginner
16,Female,152.0,50.5,21.86,Beginner,Maintenance,Push-ups,24,Medium,2,12,157,24,48,2.971,0.77,136.2,mt_standard
16,Male,170.9,100.3,34.34,Intermediate,Muscle Gain,Squats,52,High,3,6,176,18,156,5.9,0.863,934.2,mg_intermediate
25,Male,183.4,110.2,32.76,Intermediate,Fat Loss,Push-ups,50,Medium,4,13,149,52,200,4.238,0.764,647.6,fl_intermediate
59,Male,176.2,48.3,15.56,Advanced,Muscle Gain,Muscle-ups,46,Medium,5,7,124,35,230,0.805,0.77,447.1,mg_advanced
48,Male,175.8,68.3,22.1,Beginner,Maintenance,Squats,33,Medium,4,8,137,32,132,1.394,0.797,220.2,mt_standard
17,Male,177.8,106.3,33.63,Advanced,Muscle Gain,Muscle-ups,49,High,3,9,174,27,147,5.906,0.857,1136.2,mg_advanced
38,Male,178.3,71.9,22.62,Intermediate,Fat Loss,Pull-ups,40,Medium,5,13,141,65,200,1.844,0.775,373.8,fl_intermediate
25,Male,180.3,77.4,23.81,Intermediate,Muscle Gain,Dips,47,High,4,12,169,48,188,2.977,0.867,620.9,mg_intermediate
34,Female,167.5,82.9,29.55,Beginner,Maintenance,Push-ups,26,Low,3,10,129,30,78,2.369,0.694,198.0,mt_standard
31,Female,168.8,105.5,37.03,Advanced,Fat Loss,Pull-ups,47,High,4,16,162,64,188,3.297,0.857,1089.5,fl_advanced
45,Male,173.9,119.3,39.45,Beginner,Muscle Gain,Push-ups,34,Medium,3,12,138,36,102,2.593,0.789,407.4,mg_beginner
45,Male,181.1,104.0,31.71,Beginner,Fat Loss,Push-ups,30,Medium,3,12,138,36,90,2.261,0.789,345.5,fl_beginner
21,Female,165.7,57.0,20.76,Intermediate,Muscle Gain,Squats,50,High,5,6,172,30,250,2.591,0.864,458.3,mg_intermediate
40,Male,162.3,106.8,40.54,Advanced,Maintenance,Handstand,30,High,4,11,155,44,120,2.605,0.861,479.1,mt_standard
29,Female,160.0,85.3,33.32,Intermediate,Fat Loss,Squats,38,Medium,5,19,146,95,190,2.843,0.764,412.8,fl_intermediate
45,Female,158.5,62.8,25.0,Intermediate,Maintenance,Pull-ups,31,High,4,15,153,60,124,1.365,0.874,367.8,mt_standard
20,Male,180.6,72.7,22.29,Intermediate,Muscle Gain,Dips,43,Medium,4,10,152,40,172,3.462,0.76,401.3,mg_intermediate
35,Female,180.0,86.5,26.7,Beginner,Muscle Gain,Squats,27,Low,5,6,128,30,135,2.403,0.692,162.5,mg_beginner
34,Female,157.8,54.3,21.81,Beginner,Muscle Gain,Push-ups,41,Medium,4,7,146,28,164,1.551,0.785,253.4,mg_beginner
43,Male,180.8,50.3,15.39,Beginner,Fat Loss,Squats,37,High,3,16,156,48,111,1.143,0.881,266.0,fl_beginner
42,Female,164.3,57.3,21.23,Advanced,Fat Loss,L-sit,59,Medium,3,18,136,54,177,1.333,0.764,399.3,fl_advanced
20,Female,161.0,81.1,31.29,Intermediate,Muscle Gain,Pull-ups,45,Low,5,11,132,55,225,3.862,0.66,382.0,mg_intermediate
29,Male,182.1,85.5,25.78,Intermediate,Muscle Gain,Dips,48,Medium,3,6,146,18,144,2.85,0.764,478.7,mg_intermediate
37,Male,180.7,87.3,26.74,Beginner,Fat Loss,Plank,20,Low,4,20,127,80,80,2.297,0.694,71.8,fl_beginner
59,Male,168.6,40.0,14.07,Beginner,Muscle Gain,Squats,42,Medium,5,12,129,60,210,0.667,0.801,158.0,mg_beginner
20,Male,173.7,58.7,19.46,Intermediate,Muscle Gain,Squats,50,Medium,3,10,152,30,150,2.795,0.76,348.7,mg_intermediate
39,Male,159.8,113.7,44.53,Intermediate,Maintenance,Squats,31,Medium,4,10,140,40,124,2.843,0.773,480.0,mt_standard
32,Female,168.7,58.0,20.38,Advanced,Muscle Gain,Muscle-ups,49,High,5,9,162,45,245,1.758,0.862,669.2,mg_advanced
39,Female,158.0,72.4,29.0,Beginner,Fat Loss,Push-ups,38,Medium,5,19,142,95,190,1.81,0.785,325.6,fl_beginner
33,Male,167.7,73.4,26.1,Beginner,Fat Loss,Push-ups,21,Medium,5,17,146,85,105,2.159,0.781,174.1,fl_beginner
32,Female,151.0,71.0,31.14,Beginner,Muscle Gain,Handstand,38,High,3,10,164,30,114,2.152,0.872,309.6,mg_beginner
25,Male,185.8,118.7,34.38,Intermediate,Fat Loss,Pull-ups,35,Medium,5,14,149,70,175,4.565,0.764,585.6,fl_intermediate
26,Female,169.1,78.1,27.31,Beginner,Maintenance,Plank,33,Low,2,11,133,22,66,2.893,0.686,86.9,mt_standard
23,Female,148.0,97.2,44.38,Beginner,Maintenance,Push-ups,26,High,4,14,172,56,104,4.05,0.873,381.9,mt_standard
29,Male,173.2,47.4,15.8,Advanced,Fat Loss,L-sit,45,High,4,14,164,56,180,1.58,0.859,307.4,fl_advanced
38,Female,169.8,65.7,22.79,Intermediate,Muscle Gain,Pull-ups,44,Medium,3,9,141,27,132,1.685,0.775,342.1,mg_intermediate
26,Male,186.5,87.8,25.24,Intermediate,Fat Loss,Pull-ups,51,Low,5,12,129,60,255,3.252,0.665,449.8,fl_intermediate
32,Male,181.4,118.4,35.98,Beginner,Muscle Gain,Dips,34,Medium,5,10,147,50,170,3.588,0.782,457.6,mg_beginner
25,Male,166.2,104.6,37.87,Advanced,Maintenance,Handstand,33,Medium,4,8,147,32,132,4.023,0.754,386.4,mt_standard
39,Male,176.0,60.0,19.37,Intermediate,Muscle Gain,Pull-ups,58,Low,4,9,123,36,232,1.5,0.68,362.3,mg_intermediate
17,Male,175.6,112.4,36.45,Beginner,Maintenance,Push-ups,25,Low,4,10,137,40,100,6.244,0.675,206.8,mt_standard
27,Female,161.7,91.8,35.11,Advanced,Muscle Gain,Muscle-ups,71,Medium,4,9,145,36,284,3.279,0.751,1198.0,mg_advanced
33,Female,171.6,82.4,27.98,Intermediate,Maintenance,Squats,34,High,4,8,162,32,136,2.424,0.866,476.0,mt_standard
18,Male,168.7,99.3,34.89,Advanced,Fat Loss,L-sit,67,High,3,15,173,45,201,5.226,0.856,913.6,fl_advanced
58,Female,157.9,89.2,35.78,Intermediate,Fat Loss,Pull-ups,31,Medium,3,19,128,57,93,1.512,0.79,377.4,fl_intermediate
27,Male,173.3,126.8,42.22,Beginner,Muscle Gain,Dips,36,Low,5,7,132,35,180,4.529,0.684,383.3,mg_beginner
36,Male,166.9,67.9,24.38,Beginner,Fat Loss,Handstand,39,High,4,12,161,48,156,1.835,0.875,301.3,fl_beginner
24,Male,171.5,116.1,39.47,Beginner,Fat Loss,Push-ups,35,Medium,4,17,152,68,140,4.644,0.776,440.1,fl_beginner
43,Female,176.9,75.7,24.19,Advanced,Fat Loss,Plank,57,Medium,3,12,135,36,171,1.72,0.763,354.0,fl_advanced
34,Male,167.9,112.1,39.77,Beginner,Muscle Gain,Dips,42,Low,4,6,129,24,168,3.203,0.694,317.7,mg_beginner
26,Male,159.4,69.4,27.31,Beginner,Muscle Gain,Push-ups,33,Medium,4,6,151,24,132,2.57,0.778,254.1,mg_beginner
49,Male,173.4,116.8,38.85,Intermediate,Fat Loss,Push-ups,39,Medium,5,14,133,70,195,2.336,0.778,636.8,fl_intermediate
37,Female,157.4,75.5,30.47,Intermediate,Fat Loss,Pull-ups,49,Low,4,19,124,76,196,1.987,0.678,283.0,fl_intermediate
31,Male,170.6,86.5,29.72,Advanced,Muscle Gain,Handstand,58,Medium,3,7,143,21,174,2.703,0.757,673.4,mg_advanced
23,Male,181.9,81.8,24.72,Intermediate,Muscle Gain,Pull-ups,38,Medium,3,7,150,21,114,3.408,0.761,409.8,mg_intermediate
17,Male,176.7,126.9,40.64,Beginner,Muscle Gain,Dips,38,Low,4,8,137,32,152,7.05,0.675,388.3,mg_beginner
25,Male,179.8,115.6,35.76,Beginner,Fat Loss,Push-ups,26,Low,4,16,133,64,104,4.446,0.682,229.2,fl_beginner
32,Male,181.6,100.7,30.53,Advanced,Fat Loss,L-sit,41,High,3,17,162,51,123,3.052,0.862,609.1,fl_advanced
30,Male,176.7,114.2,36.58,Beginner,Fat Loss,Squats,37,Low,4,16,131,64,148,3.684,0.689,312.5,fl_beginner
28,Female,161.5,40.0,15.34,Beginner,Fat Loss,Squats,38,Low,5,13,132,65,190,1.379,0.688,124.4,fl_beginner
